id,title,description,price,product_type,specifications
9190035_11,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Blue,Diameter:10 inch"
9190035_12,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Yellow,Diameter:6 inch"
9190035_13,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Yellow,Diameter:8 inch"
9190035_14,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Yellow,Diameter:10 inch"
9190035_15,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Yellow,Diameter:12 inch"
9190035_16,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Green,Diameter:6 inch"
9190035_17,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Green,Diameter:8 inch"
9190035_18,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Green,Diameter:10 inch"
9190035_19,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Green,Diameter:12 inch"
9190035_2,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Black,Diameter:8 inch"
9190035_3,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Black,Diameter:10 inch"
9190035_4,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Black,Diameter:12 inch"
9190035_5,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Red,Diameter:6 inch"
9190035_6,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Red,Diameter:8 inch"
9190035_7,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Red,Diameter:10 inch"
9190035_8,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Red,Diameter:12 inch"
9190035_9,CAC Rainbow Plate,"""Adding a splash of color to any room can make a big difference. Therefore, for restaurant or café managers or owners that want to boast a more eclectic décor, they might want to use some of the same color schemes found in a rainbow. Thus, the CAC Rainbow Collection captures those bright reds, blues, greens, and yellows and uses them for their plates, bowls, and cups. To give your dining atmosphere and meal presentation a little pizzazz, have this line of dinnerware sitting on your shelves.""",8.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Color:Blue,Diameter:6 inch"
9190036_1,Blodgett Convection Oven,"""Cooking your restaurant's most famous ribs, braised steaks, chicken, and bread will never be easier than with a Blodgett convection oven! Boasting a sturdy iron frame with a stainless steel top and 6"""" adjustable legs, this oven is sure to provide functionality to your kitchen while operating smoothly. Plus, it also includes a draft diverter at no additional cost to ensure that your kitchen is properly ventilated.""",2299.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Deck:Double,Material:Electric"
9190036_2,Blodgett Convection Oven,"""Cooking your restaurant's most famous ribs, braised steaks, chicken, and bread will never be easier than with a Blodgett convection oven! Boasting a sturdy iron frame with a stainless steel top and 6"""" adjustable legs, this oven is sure to provide functionality to your kitchen while operating smoothly. Plus, it also includes a draft diverter at no additional cost to ensure that your kitchen is properly ventilated.""",2299.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Deck:Single,Material:Electric"
9190036_3,Blodgett Convection Oven,"""Cooking your restaurant's most famous ribs, braised steaks, chicken, and bread will never be easier than with a Blodgett convection oven! Boasting a sturdy iron frame with a stainless steel top and 6"""" adjustable legs, this oven is sure to provide functionality to your kitchen while operating smoothly. Plus, it also includes a draft diverter at no additional cost to ensure that your kitchen is properly ventilated.""",2299.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Deck:Double,Material:Gas"
9190036_4,Blodgett Convection Oven,"""Cooking your restaurant's most famous ribs, braised steaks, chicken, and bread will never be easier than with a Blodgett convection oven! Boasting a sturdy iron frame with a stainless steel top and 6"""" adjustable legs, this oven is sure to provide functionality to your kitchen while operating smoothly. Plus, it also includes a draft diverter at no additional cost to ensure that your kitchen is properly ventilated.""",2299.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Deck:Single,Material:Gas"
9190037_1,CAC Lightweight Plate,"""These plates feature the classic CAC China lightweight design unmatched by competitors. The lighter weight makes handling easy, while the reduced thickness means less space occupied when stacking.""",9.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Shape:Circle,Size:10 inch"
9190037_10,CAC Lightweight Plate,"""These plates feature the classic CAC China lightweight design unmatched by competitors. The lighter weight makes handling easy, while the reduced thickness means less space occupied when stacking.""",9.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Shape:Square,Size:18 inch"
9190037_2,CAC Lightweight Plate,"""These plates feature the classic CAC China lightweight design unmatched by competitors. The lighter weight makes handling easy, while the reduced thickness means less space occupied when stacking.""",9.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Shape:Circle,Size:12 inch"
9190037_3,CAC Lightweight Plate,"""These plates feature the classic CAC China lightweight design unmatched by competitors. The lighter weight makes handling easy, while the reduced thickness means less space occupied when stacking.""",9.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Shape:Circle,Size:14 inch"
9190037_4,CAC Lightweight Plate,"""These plates feature the classic CAC China lightweight design unmatched by competitors. The lighter weight makes handling easy, while the reduced thickness means less space occupied when stacking.""",9.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Shape:Circle,Size:16 inch"
9190037_5,CAC Lightweight Plate,"""These plates feature the classic CAC China lightweight design unmatched by competitors. The lighter weight makes handling easy, while the reduced thickness means less space occupied when stacking.""",9.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Shape:Circle,Size:18 inch"
9190037_6,CAC Lightweight Plate,"""These plates feature the classic CAC China lightweight design unmatched by competitors. The lighter weight makes handling easy, while the reduced thickness means less space occupied when stacking.""",9.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Shape:Square,Size:10 inch"
9190037_7,CAC Lightweight Plate,"""These plates feature the classic CAC China lightweight design unmatched by competitors. The lighter weight makes handling easy, while the reduced thickness means less space occupied when stacking.""",9.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Shape:Square,Size:12 inch"
9190037_8,CAC Lightweight Plate,"""These plates feature the classic CAC China lightweight design unmatched by competitors. The lighter weight makes handling easy, while the reduced thickness means less space occupied when stacking.""",9.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Shape:Square,Size:14 inch"
9190037_9,CAC Lightweight Plate,"""These plates feature the classic CAC China lightweight design unmatched by competitors. The lighter weight makes handling easy, while the reduced thickness means less space occupied when stacking.""",9.99 USD,Open Catalogue > Restaurant > Tabletop > Serving Dishes,"Shape:Square,Size:16 inch"
9190038_1,CMA Dishwasher,"""Use these top of the line CMA dishwashers to quickly and efficiently clean soiled dishware and glassware! These dish machines are designed to accept racks of dish and glassware in through the front and to have them removed from the side, and they can wash up to 60 racks per hour with only 1.24 gallons of water per cycle!""",2199.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Design:Straight,Type:High Temp,Deck:Single"
9190038_2,CMA Dishwasher,"""Use these top of the line CMA dishwashers to quickly and efficiently clean soiled dishware and glassware! These dish machines are designed to accept racks of dish and glassware in through the front and to have them removed from the side, and they can wash up to 60 racks per hour with only 1.24 gallons of water per cycle!""",2199.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Design:Corner,Type:High Temp,Deck:Single"
9190038_3,CMA Dishwasher,"""Use these top of the line CMA dishwashers to quickly and efficiently clean soiled dishware and glassware! These dish machines are designed to accept racks of dish and glassware in through the front and to have them removed from the side, and they can wash up to 60 racks per hour with only 1.24 gallons of water per cycle!""",2199.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Design:Straight,Type:Low Temp,Deck:Single"
9190038_4,CMA Dishwasher,"""Use these top of the line CMA dishwashers to quickly and efficiently clean soiled dishware and glassware! These dish machines are designed to accept racks of dish and glassware in through the front and to have them removed from the side, and they can wash up to 60 racks per hour with only 1.24 gallons of water per cycle!""",2199.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Design:Corner,Type:Low Temp,Deck:Single"
9190038_5,CMA Dishwasher,"""Use these top of the line CMA dishwashers to quickly and efficiently clean soiled dishware and glassware! These dish machines are designed to accept racks of dish and glassware in through the front and to have them removed from the side, and they can wash up to 60 racks per hour with only 1.24 gallons of water per cycle!""",2199.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Design:Straight,Type:Low Temp,Deck:Double"
9190038_6,CMA Dishwasher,"""Use these top of the line CMA dishwashers to quickly and efficiently clean soiled dishware and glassware! These dish machines are designed to accept racks of dish and glassware in through the front and to have them removed from the side, and they can wash up to 60 racks per hour with only 1.24 gallons of water per cycle!""",2199.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Design:Corner,Type:Low Temp,Deck:Double"
9190039_1,Walco Stainless Steel Fork,"""Simple, sleek and with a shining mirror finish, Walco's line of flatware offers affordable elegance for any restaurant atmosphere.""",2.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Dinner,Size:7 inch"
9190039_2,Walco Stainless Steel Fork,"""Simple, sleek and with a shining mirror finish, Walco's line of flatware offers affordable elegance for any restaurant atmosphere.""",2.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Dinner,Size:8 inch"
9190039_3,Walco Stainless Steel Fork,"""Simple, sleek and with a shining mirror finish, Walco's line of flatware offers affordable elegance for any restaurant atmosphere.""",2.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Dinner,Size:9 inch"
9190039_4,Walco Stainless Steel Fork,"""Simple, sleek and with a shining mirror finish, Walco's line of flatware offers affordable elegance for any restaurant atmosphere.""",2.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Table,Size:7 inch"
9190039_5,Walco Stainless Steel Fork,"""Simple, sleek and with a shining mirror finish, Walco's line of flatware offers affordable elegance for any restaurant atmosphere.""",2.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Table,Size:8 inch"
9190039_6,Walco Stainless Steel Fork,"""Simple, sleek and with a shining mirror finish, Walco's line of flatware offers affordable elegance for any restaurant atmosphere.""",2.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Table,Size:9 inch"
9190039_7,Walco Stainless Steel Fork,"""Simple, sleek and with a shining mirror finish, Walco's line of flatware offers affordable elegance for any restaurant atmosphere.""",2.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Salad,Size:6 inch"
9190039_8,Walco Stainless Steel Fork,"""Simple, sleek and with a shining mirror finish, Walco's line of flatware offers affordable elegance for any restaurant atmosphere.""",2.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Salad,Size:7 inch"
9190039_9,Walco Stainless Steel Fork,"""Simple, sleek and with a shining mirror finish, Walco's line of flatware offers affordable elegance for any restaurant atmosphere.""",2.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Salad,Size:8 inch"
9190040_1,American Metalcraft Frying Pan,"""This fry pan is an excellent addition to busy restaurants and hotels for searing, browning, and frying food. This versatile cookware is designed with a cast stainless steel cool-grip handle for excellent comfort and maximum control.""",44.99 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Type:Dark,Size:8 inch"
9190040_2,American Metalcraft Frying Pan,"""This fry pan is an excellent addition to busy restaurants and hotels for searing, browning, and frying food. This versatile cookware is designed with a cast stainless steel cool-grip handle for excellent comfort and maximum control.""",44.99 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Type:Dark,Size:10 inch"
9190040_3,American Metalcraft Frying Pan,"""This fry pan is an excellent addition to busy restaurants and hotels for searing, browning, and frying food. This versatile cookware is designed with a cast stainless steel cool-grip handle for excellent comfort and maximum control.""",44.99 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Type:Dark,Size:12 inch"
9190040_4,American Metalcraft Frying Pan,"""This fry pan is an excellent addition to busy restaurants and hotels for searing, browning, and frying food. This versatile cookware is designed with a cast stainless steel cool-grip handle for excellent comfort and maximum control.""",44.99 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Type:Dark,Size:14 inch"
9190040_5,American Metalcraft Frying Pan,"""This fry pan is an excellent addition to busy restaurants and hotels for searing, browning, and frying food. This versatile cookware is designed with a cast stainless steel cool-grip handle for excellent comfort and maximum control.""",44.99 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Type:Light,Size:8 inch"
9190040_6,American Metalcraft Frying Pan,"""This fry pan is an excellent addition to busy restaurants and hotels for searing, browning, and frying food. This versatile cookware is designed with a cast stainless steel cool-grip handle for excellent comfort and maximum control.""",44.99 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Type:Light,Size:10 inch"
9190040_7,American Metalcraft Frying Pan,"""This fry pan is an excellent addition to busy restaurants and hotels for searing, browning, and frying food. This versatile cookware is designed with a cast stainless steel cool-grip handle for excellent comfort and maximum control.""",44.99 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Type:Light,Size:12 inch"
9190040_8,American Metalcraft Frying Pan,"""This fry pan is an excellent addition to busy restaurants and hotels for searing, browning, and frying food. This versatile cookware is designed with a cast stainless steel cool-grip handle for excellent comfort and maximum control.""",44.99 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Type:Light,Size:14 inch"
9190041_1,MagiKitch'n Countertop Grill,"""Upgrade your restaurant's grilling capabilities by adding a MagiKitch'n countertop griddle with thermostatic controls to your cooking lineup! Boasting a 1"""" thick chrome plated griddle plate with mirror finish, this griddle offers excellent heat retention that stands tough against rigorous daily use. Chrome recovers heat very quickly, and is perfect for delicate foods like scrambled eggs and pancakes. Plus, since chrome doesn't react with food, the level of flavor transfer and the amount of food sticking to the surface is minimal, making cleanup a breeze.""",4399.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:24 inch,Material:Electric"
9190041_2,MagiKitch'n Countertop Grill,"""Upgrade your restaurant's grilling capabilities by adding a MagiKitch'n countertop griddle with thermostatic controls to your cooking lineup! Boasting a 1"""" thick chrome plated griddle plate with mirror finish, this griddle offers excellent heat retention that stands tough against rigorous daily use. Chrome recovers heat very quickly, and is perfect for delicate foods like scrambled eggs and pancakes. Plus, since chrome doesn't react with food, the level of flavor transfer and the amount of food sticking to the surface is minimal, making cleanup a breeze.""",4399.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:36 inch,Material:Electric"
9190041_3,MagiKitch'n Countertop Grill,"""Upgrade your restaurant's grilling capabilities by adding a MagiKitch'n countertop griddle with thermostatic controls to your cooking lineup! Boasting a 1"""" thick chrome plated griddle plate with mirror finish, this griddle offers excellent heat retention that stands tough against rigorous daily use. Chrome recovers heat very quickly, and is perfect for delicate foods like scrambled eggs and pancakes. Plus, since chrome doesn't react with food, the level of flavor transfer and the amount of food sticking to the surface is minimal, making cleanup a breeze.""",4399.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:48 inch,Material:Electric"
9190041_4,MagiKitch'n Countertop Grill,"""Upgrade your restaurant's grilling capabilities by adding a MagiKitch'n countertop griddle with thermostatic controls to your cooking lineup! Boasting a 1"""" thick chrome plated griddle plate with mirror finish, this griddle offers excellent heat retention that stands tough against rigorous daily use. Chrome recovers heat very quickly, and is perfect for delicate foods like scrambled eggs and pancakes. Plus, since chrome doesn't react with food, the level of flavor transfer and the amount of food sticking to the surface is minimal, making cleanup a breeze.""",4399.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:60 inch,Material:Electric"
9190041_5,MagiKitch'n Countertop Grill,"""Upgrade your restaurant's grilling capabilities by adding a MagiKitch'n countertop griddle with thermostatic controls to your cooking lineup! Boasting a 1"""" thick chrome plated griddle plate with mirror finish, this griddle offers excellent heat retention that stands tough against rigorous daily use. Chrome recovers heat very quickly, and is perfect for delicate foods like scrambled eggs and pancakes. Plus, since chrome doesn't react with food, the level of flavor transfer and the amount of food sticking to the surface is minimal, making cleanup a breeze.""",4399.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:24 inch,Material:Gas"
9190041_6,MagiKitch'n Countertop Grill,"""Upgrade your restaurant's grilling capabilities by adding a MagiKitch'n countertop griddle with thermostatic controls to your cooking lineup! Boasting a 1"""" thick chrome plated griddle plate with mirror finish, this griddle offers excellent heat retention that stands tough against rigorous daily use. Chrome recovers heat very quickly, and is perfect for delicate foods like scrambled eggs and pancakes. Plus, since chrome doesn't react with food, the level of flavor transfer and the amount of food sticking to the surface is minimal, making cleanup a breeze.""",4399.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:36 inch,Material:Gas"
9190041_7,MagiKitch'n Countertop Grill,"""Upgrade your restaurant's grilling capabilities by adding a MagiKitch'n countertop griddle with thermostatic controls to your cooking lineup! Boasting a 1"""" thick chrome plated griddle plate with mirror finish, this griddle offers excellent heat retention that stands tough against rigorous daily use. Chrome recovers heat very quickly, and is perfect for delicate foods like scrambled eggs and pancakes. Plus, since chrome doesn't react with food, the level of flavor transfer and the amount of food sticking to the surface is minimal, making cleanup a breeze.""",4399.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:48 inch,Material:Gas"
9190041_8,MagiKitch'n Countertop Grill,"""Upgrade your restaurant's grilling capabilities by adding a MagiKitch'n countertop griddle with thermostatic controls to your cooking lineup! Boasting a 1"""" thick chrome plated griddle plate with mirror finish, this griddle offers excellent heat retention that stands tough against rigorous daily use. Chrome recovers heat very quickly, and is perfect for delicate foods like scrambled eggs and pancakes. Plus, since chrome doesn't react with food, the level of flavor transfer and the amount of food sticking to the surface is minimal, making cleanup a breeze.""",4399.0 USD,Open Catalogue > Restaurant > Restaurant Equipment > Food Preparation,"Size:60 inch,Material:Gas"
9190042_1,Manitowoc Undercounter Ice-Machine,"""Bars, cafes, and small restaurants need ice in order to keep their customers’ drinks cold and refreshing, but don’t have the space for full-sized ice makers. Therefore, it’s helpful to have a smaller machine sitting underneath your countertop from which you can grab as much as ice as it takes to fill a glass. Designed to fit neatly under your bar or kitchen counter, the Manitowoc Undercounter Ice Maker  is the perfect answer to your ice-making quandary.""",799.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Type:Air Cooled,Size:19 inch"
9190042_2,Manitowoc Undercounter Ice-Machine,"""Bars, cafes, and small restaurants need ice in order to keep their customers’ drinks cold and refreshing, but don’t have the space for full-sized ice makers. Therefore, it’s helpful to have a smaller machine sitting underneath your countertop from which you can grab as much as ice as it takes to fill a glass. Designed to fit neatly under your bar or kitchen counter, the Manitowoc Undercounter Ice Maker  is the perfect answer to your ice-making quandary.""",799.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Type:Air Cooled,Size:26 inch"
9190042_3,Manitowoc Undercounter Ice-Machine,"""Bars, cafes, and small restaurants need ice in order to keep their customers’ drinks cold and refreshing, but don’t have the space for full-sized ice makers. Therefore, it’s helpful to have a smaller machine sitting underneath your countertop from which you can grab as much as ice as it takes to fill a glass. Designed to fit neatly under your bar or kitchen counter, the Manitowoc Undercounter Ice Maker  is the perfect answer to your ice-making quandary.""",799.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Type:Air Cooled,Size:30 inch"
9190042_4,Manitowoc Undercounter Ice-Machine,"""Bars, cafes, and small restaurants need ice in order to keep their customers’ drinks cold and refreshing, but don’t have the space for full-sized ice makers. Therefore, it’s helpful to have a smaller machine sitting underneath your countertop from which you can grab as much as ice as it takes to fill a glass. Designed to fit neatly under your bar or kitchen counter, the Manitowoc Undercounter Ice Maker  is the perfect answer to your ice-making quandary.""",799.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Type:Water Cooled,Size:26 inch"
9190042_5,Manitowoc Undercounter Ice-Machine,"""Bars, cafes, and small restaurants need ice in order to keep their customers’ drinks cold and refreshing, but don’t have the space for full-sized ice makers. Therefore, it’s helpful to have a smaller machine sitting underneath your countertop from which you can grab as much as ice as it takes to fill a glass. Designed to fit neatly under your bar or kitchen counter, the Manitowoc Undercounter Ice Maker  is the perfect answer to your ice-making quandary.""",799.0 USD,Open Catalogue > Restaurant > Restaurant Equipment,"Type:Water Cooled,Size:30 inch"
9190043_1,Walco Stainless Steel Knife,"""Simple, sleek and with a shining mirror finish, Walco's flatware offers affordable elegance for any restaurant atmosphere.""",3.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Dinner,Size:7 inch"
9190043_2,Walco Stainless Steel Knife,"""Simple, sleek and with a shining mirror finish, Walco's flatware offers affordable elegance for any restaurant atmosphere.""",3.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Dinner,Size:8 inch"
9190043_3,Walco Stainless Steel Knife,"""Simple, sleek and with a shining mirror finish, Walco's flatware offers affordable elegance for any restaurant atmosphere.""",3.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Dinner,Size:9 inch"
9190043_4,Walco Stainless Steel Knife,"""Simple, sleek and with a shining mirror finish, Walco's flatware offers affordable elegance for any restaurant atmosphere.""",3.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Dinner,Size:10 inch"
9190043_5,Walco Stainless Steel Knife,"""Simple, sleek and with a shining mirror finish, Walco's flatware offers affordable elegance for any restaurant atmosphere.""",3.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Butter,Size:6 inch"
9190043_6,Walco Stainless Steel Knife,"""Simple, sleek and with a shining mirror finish, Walco's flatware offers affordable elegance for any restaurant atmosphere.""",3.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Butter,Size:7 inch"
9190043_7,Walco Stainless Steel Knife,"""Simple, sleek and with a shining mirror finish, Walco's flatware offers affordable elegance for any restaurant atmosphere.""",3.99 USD,Open Catalogue > Restaurant > Cutlery,"Type:Butter,Size:8 inch"
